tweet_id,tweet,tweet_clean,created_at,month,label_true,label_encoded
1.38557e+18,this site is also a symbol for the 🇪🇺 fairness &amp; openness...europe is producing vaccines for europeans &amp; the world.. .we have exported 155 million doses to 87 countries since december. .we take pride in this and invite others to join us. we’ll only be safe when everyone is safe.,this site is also a symbol for the 🇪🇺 fairness &amp; openness...europe is producing vaccines for europeans &amp; the world.. .we have exported 155 million doses to 87 countries since december. .we take pride in this and invite others to join us. we’ll only be safe when everyone is safe.,2021-04-23 12:40:26+00:00,21-Apr,in-favor,1
1.43612e+18,mrna vaccines v attenuated vax.,mrna vaccines v attenuated vax.,2021-09-10 00:14:09+00:00,21-Sep,neutral-or-unclear,2
1.41014e+18,"nice plot showing the observed relationship between cases and hospitalizations in the uk...vaccination has reduced the  hospitalization rate, but admissions still go up with the number of cases. ..bottom line - vaccines work but we still need npis to reduce spread of the virus.","nice plot showing the observed relationship between cases and hospitalizations in the uk...vaccination has reduced the  hospitalization rate, but admissions still go up with the number of cases. ..bottom line - vaccines work but we still need npis to reduce spread of the virus.",2021-06-30 07:22:39+00:00,21-Jun,in-favor,1
1.39026e+18,stellar liberal mp ⁦@markgerretsen⁩ let slip something very obvious but that the truanon liberals don’t want us to know. we wouldn’t be where we are right now with a third wave if we had a proper vaccine supply. watch and rt this! #cdnpoli #abpoli #onpoli #covid19 #truanon,stellar liberal mp ⁦@markgerretsen⁩ let slip something very obvious but that the truanon liberals don’t want us to know. we wouldn’t be where we are right now with a third wave if we had a proper vaccine supply. watch and rt this! #cdnpoli #abpoli #onpoli #covid19 #truanon,2021-05-06 10:55:25+00:00,21-May,in-favor,1
1.41323e+18,people wouldn’t be dying at this rate if you focused on getting the population vaccinated,people wouldn’t be dying at this rate if you focused on getting the population vaccinated,2021-07-08 20:21:22+00:00,21-Jul,in-favor,1
1.44806e+18,i know there’s a “the vaccine is safe” interlude in the middle here but giving this much air to this level of bullshit is really questionable,i know there’s a “the vaccine is safe” interlude in the middle here but giving this much air to this level of bullshit is really questionable,2021-10-12 23:04:53+00:00,21-Oct,against,0
1.46591e+18,wapo analysis: it’s probable that fewer seniors have been vaccinated than the government claims..,wapo analysis: it’s probable that fewer seniors have been vaccinated than the government claims..,2021-12-01 04:51:06+00:00,21-Dec,against,0
1.41117e+18,i know there are still folks who are hesitant about getting the vaccine. not here to judge. just sharing my personal experience that suffering three weeks from a mild case of covid was 1000x worse than the couple of days of manageable side effects i got from getting vaccinated.,i know there are still folks who are hesitant about getting the vaccine. not here to judge. just sharing my personal experience that suffering three weeks from a mild case of covid was 1000x worse than the couple of days of manageable side effects i got from getting vaccinated.,2021-07-03 03:59:13+00:00,21-Jul,in-favor,1
1.4285e+18,new mexico residents will be required to wear face masks in all public indoor spaces — regardless of vaccination status — starting friday.,new mexico residents will be required to wear face masks in all public indoor spaces — regardless of vaccination status — starting friday.,2021-08-19 23:26:26+00:00,21-Aug,neutral-or-unclear,2
1.3676e+18,"press secretary jen psaki is back again to answer your questions. this week, she’s discussing everything from our vaccination progress to her in-favorite part of the job. check it out:","press secretary jen psaki is back again to answer your questions. this week, she’s discussing everything from our vaccination progress to her in-favorite part of the job. check it out:",2021-03-04 22:23:04+00:00,21-Mar,in-favor,1
1.39283e+18,"hey #morningjoe. my immune compromised son caught covid outside. only time he took off his mask was to eat. he just accidentally stood too close to someone who was asymptomatic, and also maskless for eating. he’s ok, and we are all vaccinated now, but please keep distancing.","hey #morningjoe. my immune compromised son caught covid outside. only time he took off his mask was to eat. he just accidentally stood too close to someone who was asymptomatic, and also maskless for eating. he’s ok, and we are all vaccinated now, but please keep distancing.",2021-05-13 13:18:51+00:00,21-May,in-favor,1
1.38713e+18,i was a participant in the j&amp;j study. as a nurse i felt it was important to do my (small) part to help.,i was a participant in the j&amp;j study. as a nurse i felt it was important to do my (small) part to help.,2021-04-27 19:23:47+00:00,21-Apr,in-favor,1
1.39408e+18,the spike proteins of sars-cov-2 b.1.617 and b.1.618 variants identified in india provide partial resistance to vaccine-elicited and therapeutic monoclonal antibodies...,the spike proteins of sars-cov-2 b.1.617 and b.1.618 variants identified in india provide partial resistance to vaccine-elicited and therapeutic monoclonal antibodies...,2021-05-16 23:55:02+00:00,21-May,against,0
1.47328e+18,"congratulations to @albertbourla, who has been named on this year’s #bloomberg50 list! at pfizer, every decision we make and every action we take is done with the patient in mind—and to nurture an environment where breakthroughs can thrive. #pfecolleague","congratulations to @albertbourla, who has been named on this year’s #bloomberg50 list! at pfizer, every decision we make and every action we take is done with the patient in mind—and to nurture an environment where breakthroughs can thrive. #pfecolleague",2021-12-21 13:30:02+00:00,21-Dec,in-favor,1
1.45806e+18,"new: nearly 300,000 children ages 5 through 11 have received their first dose of covid-19 vaccine, cdc data shows","new: nearly 300,000 children ages 5 through 11 have received their first dose of covid-19 vaccine, cdc data shows",2021-11-09 12:56:02+00:00,21-Nov,in-favor,1
1.38344e+18,"ahs is clearly struggling to get 55+ albertans to take the az vaccine. it's time to open up the age range. instead, they'll wait, and then it will be another period of complete chaos when they do open it up to try to use our supply, and that will be the people's fault.","ahs is clearly struggling to get 55+ albertans to take the az vaccine. it's time to open up the age range. instead, they'll wait, and then it will be another period of complete chaos when they do open it up to try to use our supply, and that will be the people's fault.",2021-04-17 15:11:47+00:00,21-Apr,in-favor,1
1.43351e+18,i don’t think anyone vaccinated believes we should just run around like it’s sweet out here. the ops (covid) still moving,i don’t think anyone vaccinated believes we should just run around like it’s sweet out here. the ops (covid) still moving,2021-09-02 19:16:31+00:00,21-Sep,in-favor,1
1.39359e+18,"$100 million for mrna vaccine manufacturing capability in australia? that's one fifth of a war memorial upgrade, and a far better use of the money.","$100 million for mrna vaccine manufacturing capability in australia? that's one fifth of a war memorial upgrade, and a far better use of the money.",2021-05-15 15:47:53+00:00,21-May,in-favor,1
1.51991e+18,"it's more a consequence of people not taking it seriously enough, thus allowing more transmission, emergence of new variants, which then evade the vaccines.","it's more a consequence of people not taking it seriously enough, thus allowing more transmission, emergence of new variants, which then evade the vaccines.",2022-04-29 05:26:06+00:00,22-Apr,in-favor,1
1.46114e+18,"yep!  covid vaccine mandates have triggered a “debate over freedom, science and government control,” creating a sharp divide across the u.s...","yep!  covid vaccine mandates have triggered a “debate over freedom, science and government control,” creating a sharp divide across the u.s...",2021-11-18 01:26:33+00:00,21-Nov,neutral-or-unclear,2
1.34331e+18,"marco rubio just attacked dr. fauci, wildly accusing him of “withholding the vaccine” and called him an elitist. yet, marco got vaccinated before millions of healthcare workers. marco also voted against sending stimulus checks, because he’s an elitist.  i’d like to retire rubio.","marco rubio just attacked dr. fauci, wildly accusing him of “withholding the vaccine” and called him an elitist. yet, marco got vaccinated before millions of healthcare workers. marco also voted against sending stimulus checks, because he’s an elitist.  i’d like to retire rubio.",2020-12-27 21:21:07+00:00,20-Dec,in-favor,1
